Frame Number,bubblegum,mumbathon,gaze-distance_bubblegum_mumbathon
11301,"0.3690814999195, 0.7097977918695",Noisy,One player's frame missing
11302,"0.368285900019, 0.704491417201",Noisy,One player's frame missing
11303,"0.3680216410025, 0.701583152642",Noisy,One player's frame missing
11304,"0.36862281059199997, 0.6998888060305",Noisy,One player's frame missing
11305,"0.3682123720925, 0.6983036268625",Noisy,One player's frame missing
11306,"0.380050382545, 0.7160241251465",Noisy,One player's frame missing
11307,"0.3848249859445, 0.725970638183",Noisy,One player's frame missing
11308,"0.38502416234899994, 0.723689108541",Noisy,One player's frame missing
11309,"0.38742133183599997, 0.7251544747265",Noisy,One player's frame missing
11310,"0.38801682453749997, 0.726868571194",Noisy,One player's frame missing
11311,"0.3863344763655, 0.73190850869",Noisy,One player's frame missing
11312,"0.384189317779, 0.7306752700595001",Noisy,One player's frame missing
11313,"0.3832557767635, 0.7325558758999999",Noisy,One player's frame missing
11314,"0.37069099797000005, 0.71419375534",Noisy,One player's frame missing
11315,"0.36297047749, 0.7070203669135",Noisy,One player's frame missing
11316,"0.3613346227845, 0.700964103588",Noisy,One player's frame missing
11317,"0.35833529778100004, 0.6943351912715",Noisy,One player's frame missing
11318,"0.35693816677150003, 0.6905185615739999",Noisy,One player's frame missing
11319,"0.3570085734085, 0.687712804147",Noisy,One player's frame missing
11320,"0.357317156919, 0.688717130058",Noisy,One player's frame missing
11321,"0.371113312435, 0.705111771834",Noisy,One player's frame missing
11322,"0.362147494813, 0.694748548892",Noisy,One player's frame missing
11323,"0.35862743308450007, 0.69614535657",Noisy,One player's frame missing
11324,"0.35752527759950004, 0.6905056640459999",Noisy,One player's frame missing
11325,"0.357433549869, 0.6943988543855",Noisy,One player's frame missing
11326,"0.35803771986599997, 0.690759603183",Noisy,One player's frame missing
11327,"0.37101260949, 0.7081607721925001",Noisy,One player's frame missing
11328,"0.371805940212, 0.7181301098805",Noisy,One player's frame missing
11329,"0.3783581294365, 0.7214217985289999",Noisy,One player's frame missing
11330,"0.380451444131, 0.7218428774195",Noisy,One player's frame missing
11331,"0.3809436322295, 0.7254153271375",Noisy,One player's frame missing
11332,"0.3807972433575, 0.730138204525",Noisy,One player's frame missing
11333,"0.382441580649, 0.7327049141674999",Noisy,One player's frame missing
11334,"0.379070687289, 0.7325114952659999",Noisy,One player's frame missing
11335,"0.379352208223, 0.7355523281680001",Noisy,One player's frame missing
11336,"0.3801449865745, 0.7320968453225001",Noisy,One player's frame missing
11337,"0.377189352277, 0.7284730012215",Noisy,One player's frame missing
11338,"0.3649509291445, 0.7138756214695",Noisy,One player's frame missing
11339,"0.359503680337, 0.7015045295144999",Noisy,One player's frame missing
11340,"0.388660660941, 0.7007981373684999",Noisy,One player's frame missing
11341,Noisy,Noisy,Both player's frame missing
11342,Noisy,Noisy,Both player's frame missing
11343,Noisy,Noisy,Both player's frame missing
11344,Noisy,Noisy,Both player's frame missing
11345,Noisy,Noisy,Both player's frame missing
11346,Noisy,Noisy,Both player's frame missing
11347,Noisy,Noisy,Both player's frame missing
11348,"0.5058568069796667, 0.7209274964863334",Noisy,One player's frame missing
11349,"0.499369156113, 0.7107072255275",Noisy,One player's frame missing
11350,"0.4987860281093333, 0.7082157225993333",Noisy,One player's frame missing
11351,Missing,Noisy,Both player's frame missing
11352,"0.47600162955499997, 0.715156070182",Noisy,One player's frame missing
11353,"0.488794335029, 0.7150237869670001",Noisy,One player's frame missing
11354,"0.4839476637455, 0.7173644686389999",Noisy,One player's frame missing
11355,"0.4088129439935, 0.696199293674",Noisy,One player's frame missing
11356,"0.39264651727533334, 0.69240269276",Noisy,One player's frame missing
11357,"0.39478665241, 0.6913080180910001",Noisy,One player's frame missing
11358,"0.40036353974533334, 0.6997762481923333",Noisy,One player's frame missing
11359,"0.403338572211, 0.704929153783",Noisy,One player's frame missing
11360,"0.39040159366099997, 0.6868150387409999",Noisy,One player's frame missing
11361,"0.3844429884825, 0.6756466856750001",Noisy,One player's frame missing
11362,"0.379489442007, 0.6733402211839999",Noisy,One player's frame missing
11363,"0.3747602395695, 0.6684632971894999",Noisy,One player's frame missing
11364,"0.374152642665, 0.6699247597343333",Noisy,One player's frame missing
11365,"0.372914344, 0.6689997070205",Noisy,One player's frame missing
11366,"0.3709190422785, 0.671044132326",Noisy,One player's frame missing
11367,"0.38391833366800004, 0.6888395135250001",Noisy,One player's frame missing
11368,"0.3869752910645, 0.695240893954",Noisy,One player's frame missing
11369,"0.38721991241400006, 0.6992466752573333",Noisy,One player's frame missing
11370,"0.38941557331300003, 0.7093210553175",Noisy,One player's frame missing
11371,"0.390483454631, 0.7067302479535","0.241298368627, 0.895815129109",0.2408511618564677
11372,"0.3928984392, 0.7068478069290001",Noisy,One player's frame missing
11373,"0.3902072295415, 0.7040192505825",Noisy,One player's frame missing
11374,"0.39232549505, 0.7069922700566668",Missing,One player's frame missing
11375,"0.3919297464685, 0.7083850582325",Missing,One player's frame missing
11376,"0.39881792459349996, 0.7175508572485001",Missing,One player's frame missing
11377,"0.399346822936, 0.713921663635",Missing,One player's frame missing
11378,"0.397498275409, 0.712459913644",Missing,One player's frame missing
11379,"0.395434914362, 0.710082268813",Missing,One player's frame missing
11380,"0.39934085790366664, 0.712617183962",Missing,One player's frame missing
11381,"0.3971130050285, 0.7109890850445",Missing,One player's frame missing
11382,"0.39923264717100004, 0.707773350434",Missing,One player's frame missing
11383,"0.3938087149545, 0.7059777411015",Missing,One player's frame missing
11384,"0.370781131842, 0.673263800812",Missing,One player's frame missing
11385,"0.3631113416516667, 0.6571591185693334",Missing,One player's frame missing
11386,"0.342302982697, 0.6669942595805",Missing,One player's frame missing
11387,"0.349711325741, 0.6539695054029999",Missing,One player's frame missing
11388,"0.367232155993, 0.6617481332490001",Missing,One player's frame missing
11389,"0.3704156042775, 0.665514903093",Missing,One player's frame missing
11390,"0.37355474059433336, 0.6694706874776667",Missing,One player's frame missing
11391,"0.372903596248, 0.670337728301",Missing,One player's frame missing
11392,"0.374844133842, 0.662487851537",Missing,One player's frame missing
11393,"0.379010769837, 0.656357041851",Missing,One player's frame missing
11394,"0.3754410153715, 0.714551716715",Missing,One player's frame missing
11395,"0.366318060528, 0.7534050788269999",Missing,One player's frame missing
11396,"0.35902408857833334, 0.7607223282493334",Missing,One player's frame missing
11397,"0.364855805122, 0.771417333217",Missing,One player's frame missing
11398,"0.37324810290300003, 0.7578289744810001",Missing,One player's frame missing
11399,"0.3586775636855, 0.7123184822135",Noisy,One player's frame missing
11400,"0.374141944542, 0.734535827642",Missing,One player's frame missing
11401,"0.37587886080966665, 0.7505570351516667",Missing,One player's frame missing
11402,"0.396353385523, 0.757866987923",Missing,One player's frame missing
11403,Noisy,Noisy,Both player's frame missing
11404,"0.535840222094, 0.7962025989379999",Noisy,One player's frame missing
11405,"0.5333419595125, 0.776772099718",Noisy,One player's frame missing
11406,"0.5362291471756667, 0.7868795779563333",Missing,One player's frame missing
11407,"0.5370922194169999, 0.7871018623710001",Noisy,One player's frame missing
11408,"0.5389809088035, 0.787945802811",Noisy,One player's frame missing
11409,"0.5449132030215, 0.787593322535",Noisy,One player's frame missing
11410,"0.5501978844844999, 0.7877733973550001",Noisy,One player's frame missing
11411,"0.5337195721393333, 0.7658737620616667",Noisy,One player's frame missing
11412,"0.524811840377, 0.747044902761",Noisy,One player's frame missing
11413,"0.525303789778, 0.7457371447575",Missing,One player's frame missing
11414,"0.5277348273705, 0.7478227994525001",Missing,One player's frame missing
11415,"0.5329941780965, 0.7456622777265",Missing,One player's frame missing
11416,"0.533798075864, 0.7378020939925001",Missing,One player's frame missing
11417,"0.5358094116615, 0.745188341462",Missing,One player's frame missing
11418,"0.5282345943775, 0.7443742359999999",Missing,One player's frame missing
11419,"0.5295554684495, 0.739385117963",Missing,One player's frame missing
11420,"0.4789653432275, 0.7302008606425",Missing,One player's frame missing
11421,"0.380444909157, 0.67987482233",Missing,One player's frame missing
11422,"0.38457880891600005, 0.6876599085425001",Missing,One player's frame missing
11423,"0.4070691822275, 0.620537943531",Missing,One player's frame missing
11424,"0.39880136776249997, 0.667012743969",Missing,One player's frame missing
11425,"0.412426440841, 0.6347551302425001",Missing,One player's frame missing
11426,"0.41986598533749997, 0.6221192133725",Missing,One player's frame missing
11427,"0.423314172757, 0.6173289168505001",Missing,One player's frame missing
11428,"0.42403992127949997, 0.6198304423554999",Missing,One player's frame missing
11429,"0.42702329991649995, 0.6245231921750001",Missing,One player's frame missing
11430,"0.427958043118, 0.6287299153170001",Missing,One player's frame missing
11431,"0.428517667791, 0.630346270031",Missing,One player's frame missing
11432,"0.4279926293396666, 0.6291476143890001",Missing,One player's frame missing
11433,"0.42626835479900005, 0.636125106567",Missing,One player's frame missing
11434,Missing,Noisy,Both player's frame missing
11435,"0.41260945475599997, 0.6163672957465001",Noisy,One player's frame missing
11436,"0.425756944551, 0.613697356486",Noisy,One player's frame missing
11437,"0.4258783228045, 0.608638686955",Noisy,One player's frame missing
11438,"0.42561062566200003, 0.604710746795",Noisy,One player's frame missing
11439,"0.4253790365065, 0.6035219563715",Noisy,One player's frame missing
11440,"0.42954286314549994, 0.609482869078",Noisy,One player's frame missing
11441,"0.43274854513399996, 0.6148711725375",Noisy,One player's frame missing
11442,"0.43104643798450004, 0.6113290677915",Noisy,One player's frame missing
11443,"0.43067885458599997, 0.6083383733465",Noisy,One player's frame missing
11444,"0.4297777871085, 0.6050227294355",Noisy,One player's frame missing
11445,"0.440274099542, 0.622985417049",Noisy,One player's frame missing
11446,"0.44602366755149997, 0.6172128367459999",Noisy,One player's frame missing
11447,"0.444611875451, 0.6109012761185",Noisy,One player's frame missing
11448,"0.45035909369999994, 0.6150512935985",Noisy,One player's frame missing
11449,"0.452180774269, 0.6019126956330001",Noisy,One player's frame missing
11450,Noisy,Noisy,Both player's frame missing
11451,Noisy,Noisy,Both player's frame missing
11452,"0.724374890125, 0.656940060403",Noisy,One player's frame missing
11453,"0.8207483463640001, 0.6426396826793334",Noisy,One player's frame missing
11454,"0.8780994381664999, 0.6386332406295001",Noisy,One player's frame missing
11455,"0.860369871371, 0.6392794381135",Noisy,One player's frame missing
11456,"0.7815856659170001, 0.672110712114",Noisy,One player's frame missing
11457,Missing,Noisy,Both player's frame missing
11458,Missing,Noisy,Both player's frame missing
11459,Missing,Noisy,Both player's frame missing
11460,Missing,Noisy,Both player's frame missing
11461,Missing,Noisy,Both player's frame missing
11462,Missing,Noisy,Both player's frame missing
11463,Missing,Noisy,Both player's frame missing
11464,Missing,Noisy,Both player's frame missing
11465,Missing,Noisy,Both player's frame missing
11466,Missing,Noisy,Both player's frame missing
11467,Missing,Noisy,Both player's frame missing
11468,Missing,Noisy,Both player's frame missing
11469,Missing,Noisy,Both player's frame missing
11470,Missing,Noisy,Both player's frame missing
11471,Missing,Noisy,Both player's frame missing
11472,Missing,Noisy,Both player's frame missing
11473,Missing,Noisy,Both player's frame missing
11474,Missing,Noisy,Both player's frame missing
11475,Missing,Noisy,Both player's frame missing
11476,Missing,Noisy,Both player's frame missing
11477,Missing,Noisy,Both player's frame missing
11478,Missing,Noisy,Both player's frame missing
11479,Missing,Noisy,Both player's frame missing
11480,Missing,Noisy,Both player's frame missing
11481,Missing,Noisy,Both player's frame missing
11482,Missing,Noisy,Both player's frame missing
11483,Off-surface,Noisy,Both player's frame missing
11484,Missing,Noisy,Both player's frame missing
11485,Missing,Noisy,Both player's frame missing
11486,Missing,Noisy,Both player's frame missing
11487,Missing,Noisy,Both player's frame missing
11488,Missing,Noisy,Both player's frame missing
11489,Missing,Noisy,Both player's frame missing
11490,Missing,Noisy,Both player's frame missing
11491,Missing,Noisy,Both player's frame missing
11492,Missing,Noisy,Both player's frame missing
11493,Missing,Noisy,Both player's frame missing
11494,Missing,Noisy,Both player's frame missing
11495,Missing,Noisy,Both player's frame missing
11496,Missing,Noisy,Both player's frame missing
11497,Missing,Noisy,Both player's frame missing
11498,Missing,Noisy,Both player's frame missing
11499,Missing,Noisy,Both player's frame missing
11500,Missing,Noisy,Both player's frame missing
11501,Missing,Noisy,Both player's frame missing
