Frame Number,bubblegum,mumbathon,gaze-distance_bubblegum_mumbathon
11267,"0.5514088079705, 0.6673140270969999",Noisy,One player's frame missing
11268,"0.5514355421720001, 0.6711792709794999",Noisy,One player's frame missing
11269,"0.551320271168, 0.6683502943765001",Noisy,One player's frame missing
11270,"0.5471402429800001, 0.6590780108535",Noisy,One player's frame missing
11271,"0.5488740842325, 0.6577833880635",Noisy,One player's frame missing
11272,"0.54824338558, 0.6517945150325",Noisy,One player's frame missing
11273,"0.5492021611645, 0.6540769406215",Noisy,One player's frame missing
11274,"0.5489131092840001, 0.653654710654",Noisy,One player's frame missing
11275,"0.5501129457530001, 0.6475298498535",Noisy,One player's frame missing
11276,"0.5511349555385, 0.650268849129",Noisy,One player's frame missing
11277,"0.548124884939, 0.6519692219625",Noisy,One player's frame missing
11278,"0.5481672055819999, 0.6496341405085",Noisy,One player's frame missing
11279,"0.5509482060015, 0.6483058924285",Noisy,One player's frame missing
11280,"0.552575038765, 0.6469062890565",Noisy,One player's frame missing
11281,"0.5489487178845001, 0.6412383022065",Noisy,One player's frame missing
11282,"0.5501384469135, 0.6421836976215001",Noisy,One player's frame missing
11283,"0.55078515408, 0.645665702938",Noisy,One player's frame missing
11284,"0.551307477904, 0.6462461560670001",Noisy,One player's frame missing
11285,"0.5520098831415, 0.645661835827",Noisy,One player's frame missing
11286,"0.5524815269505, 0.645227815822",Noisy,One player's frame missing
11287,"0.551345213249, 0.635997359441",Noisy,One player's frame missing
11288,"0.551511934741, 0.644545053334",Noisy,One player's frame missing
11289,"0.553078983926, 0.642571583579",Noisy,One player's frame missing
11290,"0.551283389488, 0.647572380985",Noisy,One player's frame missing
11291,"0.551527779548, 0.6475234205275",Noisy,One player's frame missing
11292,"0.550200511041, 0.6479834923350001",Noisy,One player's frame missing
11293,"0.5490424156975, 0.644490663612",Noisy,One player's frame missing
11294,"0.5518238093725, 0.6504878040925",Noisy,One player's frame missing
11295,"0.549739571241, 0.6532595327485",Noisy,One player's frame missing
11296,"0.5498599581906668, 0.6572013429073333",Noisy,One player's frame missing
11297,"0.5450039407730001, 0.6682196228415",Noisy,One player's frame missing
11298,"0.5418951549409999, 0.66941159488",Noisy,One player's frame missing
11299,"0.5434508300805, 0.6676892352585",Noisy,One player's frame missing
11300,"0.543159406135, 0.6675764365754999",Noisy,One player's frame missing
11301,"0.543127689286, 0.6658067469094999",Noisy,One player's frame missing
11302,"0.5420012413624999, 0.6660177657335",Noisy,One player's frame missing
11303,"0.5418764684395, 0.663945626228",Noisy,One player's frame missing
11304,"0.5419868422305, 0.6583708777155",Noisy,One player's frame missing
11305,"0.5430556571515, 0.662684709568",Noisy,One player's frame missing
11306,"0.5424907040925, 0.6640536465725",Noisy,One player's frame missing
11307,"0.5444564439295, 0.66300895186",Noisy,One player's frame missing
11308,"0.5458548418555, 0.6649450503705",Noisy,One player's frame missing
11309,"0.5457840616445, 0.667123841674",Noisy,One player's frame missing
11310,"0.543780731845, 0.6661335651785001",Noisy,One player's frame missing
11311,"0.5408361612215, 0.6581357477184999",Noisy,One player's frame missing
11312,"0.5441395903885, 0.6636845541195",Noisy,One player's frame missing
11313,"0.5490008614524999, 0.6624394662944999",Noisy,One player's frame missing
11314,"0.55126012286, 0.6669890142375",Noisy,One player's frame missing
11315,"0.5537491971674999, 0.665020237623",Noisy,One player's frame missing
11316,"0.552209550627, 0.6700027668655",Noisy,One player's frame missing
11317,"0.549583083407, 0.6715725246135",Noisy,One player's frame missing
11318,"0.551018578702, 0.6710118589415",Noisy,One player's frame missing
11319,"0.5504048000045, 0.671075225355",Noisy,One player's frame missing
11320,"0.5511004109395, 0.6729707210225",Noisy,One player's frame missing
11321,"0.551460657383, 0.6726633832225",Noisy,One player's frame missing
11322,"0.5516498768364999, 0.6725617767625",Noisy,One player's frame missing
11323,"0.5461929759885, 0.6645230734185",Noisy,One player's frame missing
11324,"0.5475484699740001, 0.668315776297",Noisy,One player's frame missing
11325,"0.5481796917645, 0.6686255208405001",Noisy,One player's frame missing
11326,"0.5474989024565, 0.664057146591",Noisy,One player's frame missing
11327,"0.5469420332285, 0.6571809835335",Noisy,One player's frame missing
11328,"0.5481617266650001, 0.662539549659",Noisy,One player's frame missing
11329,"0.5483079118875, 0.6635726564419999",Noisy,One player's frame missing
11330,"0.550025689948, 0.6622354949885",Noisy,One player's frame missing
11331,"0.5512807890845, 0.660382043997",Noisy,One player's frame missing
11332,"0.5484806596145, 0.653743789885",Noisy,One player's frame missing
11333,"0.5515167121415, 0.6542622961325",Noisy,One player's frame missing
11334,"0.5509762498649999, 0.654746424585",Noisy,One player's frame missing
11335,"0.551648218927, 0.655151800536",Noisy,One player's frame missing
11336,"0.5530504731475, 0.6529130836055",Noisy,One player's frame missing
11337,"0.5527699306275, 0.6423281725175001",Noisy,One player's frame missing
11338,"0.553129237911, 0.643057626944",Noisy,One player's frame missing
11339,"0.5508663042695, 0.6457684000155",Noisy,One player's frame missing
11340,"0.551389840441, 0.649044209459",Noisy,One player's frame missing
11341,"0.5496732775855, 0.6421983032095",Noisy,One player's frame missing
11342,"0.5512924339849999, 0.6467405735815",Noisy,One player's frame missing
11343,"0.5511079106025, 0.6482780831145001",Noisy,One player's frame missing
11344,"0.5478601582114999, 0.639600493365",Noisy,One player's frame missing
11345,"0.5490466074455, 0.6451928893559999",Noisy,One player's frame missing
11346,"0.5505028116605, 0.6468524701285",Noisy,One player's frame missing
11347,"0.5523439091715, 0.652202675304",Noisy,One player's frame missing
11348,"0.553080996869, 0.65013549482",Noisy,One player's frame missing
11349,"0.5526949248445, 0.648609645268",Noisy,One player's frame missing
11350,"0.5509118146759999, 0.6440726289325001",Noisy,One player's frame missing
11351,"0.5556296388874999, 0.6431375085065001",Noisy,One player's frame missing
11352,"0.5552157198165, 0.6502174274304999",Noisy,One player's frame missing
11353,"0.555494509219, 0.652289698669",Noisy,One player's frame missing
11354,"0.5540815278169999, 0.6502714280499999",Noisy,One player's frame missing
11355,"0.555579506058, 0.652325029418",Noisy,One player's frame missing
11356,"0.557650626098, 0.6485910111276666",Noisy,One player's frame missing
11357,"0.5582273151024999, 0.6488844753195",Noisy,One player's frame missing
11358,"0.5576115924505001, 0.64954273249",Noisy,One player's frame missing
11359,"0.5559158760139999, 0.6396435206055",Noisy,One player's frame missing
11360,"0.55916846369, 0.640884710626",Noisy,One player's frame missing
11361,"0.5611021134119999, 0.6369308559756667",Noisy,One player's frame missing
11362,"0.5605705850139999, 0.636132430547",Noisy,One player's frame missing
11363,"0.5636598741779999, 0.6337705590280001",Noisy,One player's frame missing
11364,"0.5622868509325001, 0.62575215763",Noisy,One player's frame missing
11365,Noisy,Noisy,Both player's frame missing
11366,Noisy,Noisy,Both player's frame missing
11367,"0.560394237087, 0.614156183889",Noisy,One player's frame missing
11368,"0.5633704410313333, 0.6120202849243334",Noisy,One player's frame missing
11369,"0.5629475933549999, 0.6118811785245",Noisy,One player's frame missing
11370,"0.566198088686, 0.6106509713420001",Noisy,One player's frame missing
11371,"0.5683140754825, 0.6097724831225",Noisy,One player's frame missing
11372,"0.568764091612, 0.595434691186",Noisy,One player's frame missing
11373,"0.5713330658125, 0.6029747494505",Noisy,One player's frame missing
11374,Noisy,Noisy,Both player's frame missing
11375,Noisy,Noisy,Both player's frame missing
11376,Noisy,Noisy,Both player's frame missing
11377,Noisy,Noisy,Both player's frame missing
11378,Noisy,Noisy,Both player's frame missing
11379,Noisy,Noisy,Both player's frame missing
11380,Noisy,Noisy,Both player's frame missing
11381,Noisy,Noisy,Both player's frame missing
11382,"0.5707009425276667, 0.592160302941",Noisy,One player's frame missing
11383,Noisy,Noisy,Both player's frame missing
11384,Noisy,Noisy,Both player's frame missing
11385,Noisy,Noisy,Both player's frame missing
11386,Noisy,Noisy,Both player's frame missing
11387,"0.5695335165875, 0.579179843522",Noisy,One player's frame missing
11388,"0.568129103819, 0.5669758752255",Noisy,One player's frame missing
11389,"0.570185362035, 0.560875279039",Noisy,One player's frame missing
11390,"0.5732622476425, 0.5572840340125",Noisy,One player's frame missing
11391,Noisy,Noisy,Both player's frame missing
11392,Noisy,Noisy,Both player's frame missing
11393,"0.5731855207916667, 0.5433951776063334",Noisy,One player's frame missing
11394,Noisy,Noisy,Both player's frame missing
11395,Noisy,Noisy,Both player's frame missing
11396,"0.5715994902795001, 0.5260879957415",Noisy,One player's frame missing
11397,Noisy,Noisy,Both player's frame missing
11398,Noisy,Noisy,Both player's frame missing
11399,Noisy,Noisy,Both player's frame missing
11400,Noisy,Noisy,Both player's frame missing
11401,Noisy,Noisy,Both player's frame missing
11402,"0.5810459420655, 0.5263315705425",Noisy,One player's frame missing
11403,Noisy,Noisy,Both player's frame missing
11404,Noisy,Noisy,Both player's frame missing
11405,"0.613600585551, 0.524920904514",Noisy,One player's frame missing
11406,"0.62164371983, 0.520818529347",Noisy,One player's frame missing
11407,"0.619308482284, 0.5262522152573333",Noisy,One player's frame missing
11408,Noisy,Noisy,Both player's frame missing
11409,Noisy,Noisy,Both player's frame missing
11410,"0.620111000048, 0.5305350312279999",Noisy,One player's frame missing
11411,Noisy,Noisy,Both player's frame missing
11412,Noisy,Noisy,Both player's frame missing
11413,Noisy,Noisy,Both player's frame missing
11414,Noisy,Noisy,Both player's frame missing
11415,Noisy,Noisy,Both player's frame missing
11416,"0.625967436989, 0.5199859036905",Noisy,One player's frame missing
11417,"0.632760635453, 0.516006334899",Noisy,One player's frame missing
11418,Noisy,Noisy,Both player's frame missing
11419,Noisy,Noisy,Both player's frame missing
11420,Noisy,Noisy,Both player's frame missing
11421,Noisy,Noisy,Both player's frame missing
11422,Noisy,Noisy,Both player's frame missing
11423,Noisy,Noisy,Both player's frame missing
11424,Noisy,Noisy,Both player's frame missing
11425,Noisy,Noisy,Both player's frame missing
11426,Noisy,Noisy,Both player's frame missing
11427,Noisy,Noisy,Both player's frame missing
11428,Noisy,Noisy,Both player's frame missing
11429,"0.6360664684590001, 0.517624502698",Noisy,One player's frame missing
11430,"0.6382097292806667, 0.5185079875793334",Noisy,One player's frame missing
11431,"0.641733212979, 0.512826518534",Noisy,One player's frame missing
11432,Noisy,Noisy,Both player's frame missing
11433,Noisy,Noisy,Both player's frame missing
11434,Noisy,Noisy,Both player's frame missing
11435,Noisy,Noisy,Both player's frame missing
11436,"0.6453000190445, 0.5068987686045",Noisy,One player's frame missing
11437,Off-surface,Noisy,Both player's frame missing
11438,Noisy,Noisy,Both player's frame missing
11439,"0.6493942391709999, 0.505883880641",Noisy,One player's frame missing
11440,Noisy,Noisy,Both player's frame missing
11441,"0.638396889345, 0.49028722785900003",Noisy,One player's frame missing
11442,"0.6362417220354999, 0.4861801812",Noisy,One player's frame missing
11443,"0.6362733597560001, 0.4850272131873333",Noisy,One player's frame missing
11444,"0.6347017167175, 0.480561706127",Noisy,One player's frame missing
11445,"0.639928917256, 0.472581899554",Noisy,One player's frame missing
11446,"0.6466558448240001, 0.45958561928700004",Noisy,One player's frame missing
11447,"0.65305012466, 0.453069228483",Noisy,One player's frame missing
11448,"0.6405937404059999, 0.4636457758713333",Noisy,One player's frame missing
11449,"0.645811561385, 0.45127318655549997",Noisy,One player's frame missing
11450,"0.661510496843, 0.440371235261",Noisy,One player's frame missing
11451,"0.65644473069, 0.4421429107635",Noisy,One player's frame missing
11452,"0.6711673159465, 0.41851058688299997",Noisy,One player's frame missing
11453,"0.7336893804553334, 0.3929351130613334",Noisy,One player's frame missing
11454,"0.0, 0.0",Noisy,One player's frame missing
11455,"1.96876078029e-63, 2.3628574069599998e-63",Noisy,One player's frame missing
11456,"0.0, 0.0",Noisy,One player's frame missing
11457,"0.525764277507, 0.8095417281185",Noisy,One player's frame missing
11458,"0.5212562258919999, 0.7959555467375",Noisy,One player's frame missing
11459,"0.5242316342219999, 0.79342979223",Noisy,One player's frame missing
11460,Missing,Noisy,Both player's frame missing
11461,"0.524887618274, 0.794839778028",Noisy,One player's frame missing
11462,"0.5275442120485, 0.793093569129",Noisy,One player's frame missing
11463,"0.5569655928125, 0.7990019884599999",Noisy,One player's frame missing
11464,Noisy,Noisy,Both player's frame missing
